text,label
"John clenched his fists, his face turning red as he paced back and forth. His eyes were blazing with frustration, every muscle in his body taut with suppressed anger, ready to erupt at the slightest provocation.",2
"John clenched his fists, his face flushed red with irritation as he stormed out of the meeting room, muttering profanities under his breath. His eyes were narrowed in frustration, clearly showing his anger towards the team's lack of progress on the project.",2
"John stormed out of the room, slamming the door behind him. His face was flushed and his fists clenched tightly as he paced angrily down the hallway, muttering under his breath about the latest unfair decision made at work.",2
"John clenched his fists, his face contorted in a snarl as he stormed out of the meeting room, clearly visibly angry and frustrated by the turn of events.",2
"John slammed his fist on the table, his face contorted with fury as he spoke in a sharp and aggressive tone, I've had enough of this disrespect! How dare they treat me like this?",2
"John slammed his fist on the table, his face contorted with frustration as he listened to yet another broken promise. His eyes flashed with anger, and his voice trembled with suppressed fury when he finally spoke, I can't take this anymore!",2
"John slams his fist on the table, his face contorted with a furious expression. His eyes are narrowed and glaring, and his lips are pressed into a hard line. He mutters under his breath, clearly agitated by the recent turn of events.",2
"John's face contorted with anger as he slammed his fist on the table, his eyes burning with intense frustration. His usually calm demeanor was shattered, replaced by a palpable rage that was evident in every muscle tensing and every clenched jaw.",2
"The man's face was contorted with a deep-set scowl, his eyes flashing like flames. His clenched fists were trembling slightly on the table, and each word he spoke was sharp and biting.",2
"John's face turned crimson as he clenched his fists, the veins pulsating on his temples. His eyes blazed with a fiery intensity, and each word he spoke was laced with biting sarcasm. The air around him seemed to crackle with tension, a palpable sign of his seething anger.",2
